QQQ,XLK,VGT,FDN,IYW,IXN,XT,IGV,QTEC,FTEC,FXL,KWEB,SKYY,HACK,RYT,IGM,ARKK,ROBO,SOXX,SMH,TDIV,CIBR,SOXL,PNQI,TECL,CQQQ,ARKW,XNTK,IPAY,EMQQ,PSCT,PSJ,ROM,XSD,PSI,IEUS,SOCL,XSW,PTF,SOXS,JHMT,ITEQ,PXQ,ISRA,IGN,USD,TECS,SSG,SCID,REW
-0.005873515,-0.003395009,-0.0027011,-0.002769535,-0.003605047,-0.002189266,0.001177856,-0.001953257,0.000299491,-0.003037535,0,0.000511247,-0.002873376,-0.000331126,0,-0.002965637,-0.005041518,0.001842105,0.003937783,0.004357055,-0.000310366,-0.002296739,0.013954403,-0.004929199,-0.009773838,0.00554785,-0.004480956,-0.001474359,-0.002168525,0.004021448,-0.000132205,0.00301195,-0.011103679,0.005309182,0.009000648,0.005980428,0,-0.002215601,0.000408831,-0.013585838,0.001260238,0.000738516,-0.004323725,-0.003368137,-0.004623514,0.011467845,0.008752735,-0.011089276,0.003063358,0.003468468
0.00343501,0.000510986,0.002840534,0.001884547,0.003283082,0.005095902,0.004705882,-0.008368201,0.008383234,0,0.005109945,-0.001192301,-0.001920299,-0.000993707,0.001051563,0.001681216,0.011922504,0.00394011,0.017454403,0.01323693,0.004036014,0.003683241,0.050688118,-0.001441052,0.011706645,-0.001724138,0.013753438,0.000508712,0.001552313,0.001335113,0.005156684,-0.004961321,0.005614177,0.01444548,0.013113141,0.004503693,0.001888574,-0.005053599,0.008786269,-0.050500835,-0.000102909,-0.000325098,0.003229039,-0.004731328,0.01083831,0.032402952,-0.011930586,-0.029659333,0.007391831,-0.005401685
-0.003491716,0.000851209,0.001053949,0.001683002,-6.67824E-05,0.003168791,0.00126171,0.00176943,0.008313539,0.001305767,0.009317778,0.009549795,0.000481603,0.00331565,0.00503154,0.000516429,0.012076583,0.009157509,0.01310717,0.013942255,0.000309215,0.004587156,0.039664238,0.004329395,0.001361316,0.015025907,0.016526887,0.006101436,0.004959702,0.0072,0.016574586,0.007703789,0.006255465,0.004746593,0.012375422,-0.00125538,0.000314169,0.009233492,0.013570995,-0.03956044,0.005969314,0.011382114,0.005784684,0.006112054,0.008315098,0.027551274,0.001097695,-0.027216009,0,0.000451331
0.001717623,0.004422521,0.003421728,0.002866179,0.003339344,0.002176049,0.002979262,0.001494565,0.001766784,0.003042817,0.003566672,-0.004391892,0.000720848,0.001982816,0.002390736,0.003096974,-0.004365541,0.003370495,0.003170979,0.002598528,0.005255023,0.003196347,0.010380623,0.000987876,0.016540161,-0.003573252,-0.003639893,0.000631712,0.003392967,-0.002912364,-0.002846791,-0.002006846,0.004278075,-0.000914355,0.003418422,0.006105225,0.001884422,-0.004421236,0.007194245,-0.010983982,0.001836306,0.002893891,0.001752349,0.004259197,-0.003038194,0.005745979,-0.015899123,-0.008120301,0,-0.007518797
-0.00308642,-0.004064352,-0.004983933,0.000492756,-0.006123943,-0.00385235,0.001894768,-0.005223172,-0.01175779,-0.004767064,-0.004181911,-0.004071938,0.000481025,-0.003627968,-0.004024745,-0.003987908,0.00263081,0,-0.013781768,-0.013282937,-0.005842558,-0.000910332,-0.042149631,0.00053831,-0.013262008,-0.00136612,0.000243546,-0.006439394,-0.003996311,-0.005576208,-0.008564755,-0.006071785,-0.013578275,-0.013880415,-0.013094991,-0.004399429,-0.006896552,-0.002604167,-0.01468254,0.040721888,-0.005498822,-0.003526771,-0.004185944,0.003152284,-0.002831955,-0.024419213,0.010584958,0.031306853,0.003191338,0.02020202
-0.006123151,-0.005441251,-0.005602056,-0.000295508,-0.005625879,-0.004218816,-0.002327611,-0.006887146,-0.006841166,-0.005225343,-0.005038106,-0.010732538,-0.003123951,-0.004303211,-0.002843673,-0.003810139,-0.009620991,-0.00749354,-0.004294872,-0.001860567,-0.010825858,-0.004100228,-0.012192886,-0.00260043,-0.016941495,-0.000512996,-0.010472364,-0.002676325,0.003703704,-0.00728972,-0.002356021,0.000917234,-0.008636977,-0.007733952,-0.004001685,0.000116522,-0.001578283,-0.000569805,-0.006041079,0.013783904,-0.003751975,-0.002252252,-0.00340708,-0.007370184,-0.003272218,-0.010414708,0.018743109,0.003307607,-0.001978068,0.003465347
-0.000969126,0.000512908,0.000795334,0.001280914,-0.000336768,-0.000847338,-0.00058326,0.003707773,0.005091345,0.001094331,0.00675149,0.002927501,0.003855979,0.006316489,0.005403377,0.00103721,-0.002060642,0.000781047,0.005085946,0.004057018,0.004377736,0.005032022,0.014292343,-0.000988942,0.002527574,-0.003336185,-0.000981794,0.002810929,0.003690037,-0.001533206,0.012988717,0.008688525,-0.003539341,0.005923617,0.009727215,0.003584872,0.002529244,0.004073893,0.008103728,-0.013157895,0.002708953,0.005127378,0.004064734,0.005399933,0.006789312,0.010798403,-0.004469697,-0.010989011,-0.001205503,0.00148002
-0.010532151,-0.011790841,-0.013642384,-0.0202716,-0.01334052,-0.012226148,-0.008754012,-0.017991517,-0.014004768,-0.014210756,-0.018234352,-0.041552198,-0.01104064,-0.014866204,-0.012390834,-0.01547727,-0.015339233,-0.005463059,-0.019280041,-0.020093917,-0.00373599,-0.010923987,-0.058193796,-0.025287977,-0.035869814,-0.047807055,-0.02364532,-0.019949174,-0.01317402,-0.032327586,-0.017484782,-0.019462051,-0.026912568,-0.021385402,-0.019685864,-0.007565637,-0.02901293,-0.012825614,-0.027532154,0.057333333,-0.014248814,-0.007026212,-0.012582607,-0.007720712,-0.011929519,-0.035950119,0.037103069,0.039992593,0.00198793,0.028571429
0.002591036,0.003631333,0.003289915,0.001004419,0.003277793,-0.000286184,-0.003826906,-0.000557297,0.000302206,0.003548459,-0.001280235,0.006270154,0.003154112,0.000670691,0.000831381,0.000263106,-0.003894548,-0.004969919,-0.004833127,0.0012259,0.003125,0.00138058,-0.001748761,-0.000553965,0.008201593,0.004506941,-0.001765893,-0.000453779,-0.002173238,-0.001113586,0.002109148,0.001284548,0.008283027,0.001583531,-0.000640889,-0.005154194,0.001948685,0.007437209,0.002401323,0.001681379,0.002861008,0.004846527,0.006045678,0,-0.001796502,0.00223738,-0.01048218,-0.003554156,-0.008715369,-0.012078544
0.009010268,0.010165403,0.009302014,0.016857315,0.011979308,0.010377156,0.005023641,0.011152157,0.016767372,0.011049724,0.016030936,0.009791704,0.008468884,0.009048257,0.012082767,0.01216545,0.017443609,0.007886435,0.024217366,0.022595726,0.003426791,0.0078125,0.070072993,0.011177829,0.030181561,0.017049533,0.020470053,0.013684415,0.007156192,0.004459309,0.030649829,0.019377586,0.030632136,0.026561265,0.03484395,0.000180897,0.011669368,0.009546058,0.027291357,-0.070499371,0.01740503,0.008649518,0.015579791,0.000710419,0.017644464,0.04199116,-0.029650424,-0.042873481,0.002501787,-0.028980308
-0.000346117,0.001193928,0.001458692,0.001973554,0.000672585,-0.000283326,0.003672449,0.000137864,0.002525628,0.002404372,0.001893529,-0.00493653,-0.001199336,-0.004317502,0.001268467,0.001689189,0.008572273,0.003390715,0.007368961,0.006422118,0.00124185,-0.004559964,0.022464757,-0.002822949,0.005607691,-0.004235045,-0.000247647,0.001663468,0.003707136,-0.0027303,0.004722399,-0.001630384,-0.003647663,0.005544432,0.01115472,0.00958582,-0.002242871,-0.002939024,0.000602047,-0.022573363,-0.001457054,0.00169913,-0.006289722,0.003346743,-0.006501951,0.017139377,-0.005469373,-0.020178937,-0.000228164,0.002546181
0.007201717,0.00681431,0.006289725,0.008075635,0.00766232,0.008714751,0.005715558,0.00806396,0.009928868,0.006541648,0.007349571,0.008504607,0.006484674,0.004002668,0.006259781,0.007134518,0.004917937,0.005458799,0.008650849,0.009301319,0.004031008,0.001374256,0.025262409,0.008602761,0.019460567,0.013113592,0.007183552,0.007281553,0.005540166,0.011362878,0.004065041,0.005689637,0.016135593,0.004288559,0.009397344,0.006986743,0.00867052,0.004854206,0.014640995,-0.02448037,0.006282871,0.003395678,0,0.003032345,0.006326353,0.01895689,-0.019758507,-0.016768293,0.011995607,-0.011403815
0.000893778,0.001522843,0.002829133,0.003712388,0.001267343,0.002528623,0.006408389,0.001435799,0.003521643,0.002599653,0.004795793,0.007203092,0.005489902,0.007973422,0.005258091,0.002125193,0.005313843,0.006204757,0.006684745,0.006643806,0.004941322,0.008234218,0.017352074,0.004269234,0.003460594,0.009270596,0.005902607,0.0016487,0.001530456,0.00605227,0.014549595,0.008733624,0.001200961,0.011895684,0.01113135,-0.001956947,0.008277619,0.00945611,0.004309152,-0.017992424,0.005085674,0.007326588,0,0.008706752,0.011489269,0.013191272,-0.002239642,-0.011627907,-0.006342495,-0.005138021
0.002129413,0.002365264,0.002558719,0.007007981,0.002664713,0.002872557,0.004052098,0.004028129,0.001462202,0.002592913,0.004453048,0.016570731,0.00023635,0.004943968,0.001989097,0.002120686,0.009573542,0.004110997,0.002756374,0.003299979,0.003073141,0.000907441,0.009892546,0.007145441,0.00800979,0.019410745,0.00195599,0.001645986,0.005501222,0.015313098,0.005611672,0.006862274,0.005864321,0.002863602,0,0.003565062,0.015156299,0.005332634,0.008305779,-0.009643202,0.002646738,0.004722922,0,0.007652552,-0.001071582,0.005537744,-0.008978676,-0.00627451,0.006382979,-0.007544304
0.000959627,-0.000674195,-0.000588967,0.002223081,-0.001461697,-0.001956127,0.000288268,0.00244798,0.000584027,-0.000646552,0.003415962,-0.004461222,0.001424926,0.005903575,0.0018381,0.000833654,-0.004022989,0,0.002311489,0.001485411,0.000612745,0.005893019,0.006586725,0.001760216,-0.003531619,-0.005610337,0.001461689,0.003842751,-0.000607903,-0.001077296,0.000372024,0.000778687,-0.003710083,0.001202284,0.003002402,-0.00053286,-0.004043546,-0.0005997,0,-0.006329114,0.000225155,0.001880288,0.01493064,-0.009881358,0.001072731,0.001350725,0.003397508,-0.003157064,-0.002258633,0.002499872
0.009792508,0.009613763,0.00942902,0.011283634,0.010047242,0.010079798,0.000288184,0.008954009,0.005253174,0.009488894,0.002058673,0.002930024,0.009240501,0.008151288,0.005430794,0.010636253,0.013271783,-0.001279427,0.0008726,0.001059434,0.004286589,0.004055881,0.002097315,0.013752174,0.028353085,0.004445204,0.012916698,0.006657516,0.008515815,0.004273389,-0.002231313,0.006024163,0.0222104,-0.001801261,-0.00199561,-0.003021148,0.005277951,0.00690069,0.001561585,-0.003429691,0.007019641,-0.000312793,0.006116906,-0.00200267,0.002014574,0.006851615,-0.029345372,-0.008709422,-0.003577495,-0.016284987
0.0013563,0.001503508,0.00304878,0.001716574,0.003162055,0.000900901,0.000576203,0.005916364,0.004354768,0.002349925,0.005546381,0.001890359,0.002349785,0.003880983,0.002992701,0.003296773,-0.00284738,-0.002049705,0.003923278,0.00402159,0.000304878,0.004937163,0.012976141,0.004244782,0.005815832,0.002212766,0.001443349,0.004344362,0.001507841,-0.000496664,0.001739347,0.006872227,0.004423627,0.004210526,0.00619876,-0.002509804,-0.003075585,0.005065554,0.005067238,-0.01179941,0.00139517,-0.002190238,0,-0.001220736,0.006177012,0.009679933,-0.005232558,-0.005591054,-0.004061727,-0.003460942
-0.001151294,0.002502085,0.002198797,-0.001713633,0.00262674,0.003254172,-0.001727613,-0.005346879,0.00317965,0.002983802,0.000202471,0.001715266,-0.003279631,-0.006443299,0.001018849,0.001832543,-0.002095945,0.002053915,0.0076298,0.007273111,0.002133496,-0.005806163,0.020909091,-0.000968651,0.006788735,0.001188859,-0.003122748,0.000249097,0.004516712,-0.001343003,0.00244698,-0.003455859,0.005829016,0.002246181,0.005961844,-0.001211597,-0.001558118,0.00222354,0.001745201,-0.022885572,0.001349607,0.000909376,0.002742892,0.004905654,-0.001981175,0.017454442,-0.006428989,-0.019277108,0.007829181,-0.00950522
0.000745813,0.000998336,0.000645286,-0.004672897,6.54965E-05,0.001242236,0.005480242,-0.002150249,0.003313644,-0.000212495,0.00143132,0.011986301,-0.000940796,-0.005836576,0.001672119,0.000189227,-0.004481123,0.005380477,0.005602068,0.005127668,0.002128954,-0.001796945,0.019428479,-0.001322168,0.002297286,0.011026293,-0.003108434,0.001093264,0.004496403,0.003765465,0.002012934,-0.001261034,-0.001416613,0.006125803,0.005728961,0.009457627,-0.006242197,-0.000739536,0.0014518,-0.017311609,0.000591899,0.001284501,-0.00815232,0.000666445,-0.004447322,0.01120253,-0.001294118,-0.007371007,0.004452684,0.001006289
0.00298103,0.003324468,0.004062681,0.005557152,0.004126007,0.007995589,0.003442341,0.001750842,0.002153935,0.004888417,0.002241919,-0.00321489,0.001880998,-0.007501631,0.001451589,0.004351391,0.000574878,0.004332314,0.006856443,0.007079646,0.002124431,-0.007650765,0.019614071,0.00353045,0.011247878,-0.003020134,0.001667835,0.002075927,0.000596837,0.003215434,-0.000987776,0.006960227,0.013670364,0.004455004,0.006285602,0.005671748,0.011306533,-0.001924216,0.00879482,-0.019689119,0.001869398,0.001251564,0,-0.000666001,-0.003440249,0.008302591,-0.012840146,-0.007136964,0.006113316,0.002659797
-0.001823831,-0.002485089,0.000770713,0.001810386,0.000260892,-0.001435996,0.000857633,0.00652057,0,0.000423012,0.002238941,-0.007638771,0.000706116,-0.005257969,0.001885056,0.001255808,0.003160011,0.001522456,-0.003161671,-0.002067611,-0.002870987,-0.000453515,-0.010124611,-0.00114336,-0.006820567,-0.00622686,0.006032819,-0.000554834,-0.004175365,-0.00667735,0.001112347,0.006714628,-0.000890585,-0.002513306,0.001171189,-0.000352485,0.004347826,0.003471748,0.005173405,0.010042283,0.004012985,0.0004375,0.002388708,-0.002352549,-0.003864319,-0.007775853,0.007159905,0.001371172,-3.49406E-06,-0.014099217
0.003857346,0.004816476,0.00455654,0.002853338,0.005738132,0.006300075,-0.000285633,0.002604688,0.008310646,0.004862579,0.00223394,0.013855628,0.005958815,0.004294681,0.004918255,0.004891509,-0.003865979,0.007600709,0.006404392,0.006837253,0.005005285,0.001361162,0.019669552,0.006779959,0.013417855,0.014902625,0.000479731,0.003725782,0.003893381,0.007528906,-0.000617284,0.004071344,0.007895072,0.002371424,0.007018912,0.00264457,0.006184292,0.000234984,0.003049943,-0.019361591,0.004709776,0.000812145,-0.003581023,0.001022065,0.000862069,0.013369295,-0.011848341,-0.009950207,0,-0.01059322
0.003438048,0.003636364,0.002683192,-0.002655539,0.003695539,0.002858115,0,-0.002664535,0.002700014,0.002524721,0.001620509,0.019234014,0.0006076,-0.004934211,0.000720559,0.001809785,-0.002742561,-0.000251446,0.004727273,0.005350345,0.002142641,-0.002265519,0.014351852,0.003113521,0.010633862,0.012014016,-0.001678255,0.000502351,-0.004176611,0.010141446,-0.002470661,-0.003115168,0.009854706,-0.006949579,0.005808325,-0.003165113,-0.001229256,-0.003693853,0.000551121,-0.014941302,0.000633473,0.00093633,-0.005537595,-0.000834168,-0.008182601,0.010599646,-0.011990408,-0.005037678,-0.001394135,0
0.001276453,0,-0.000509716,-0.00028528,0.000193786,-0.001764267,-0.000857143,-0.000400748,-0.001842404,-0.000419727,0.000809956,-0.01622248,-0.001631788,-0.003305785,-0.003309593,-0.00068523,0.001164614,-0.000754527,-0.000844493,-0.000204687,-0.0018365,-0.002724796,-0.002205994,-0.002319174,-0.001237879,-0.012036274,0.000480307,-0.000254759,-0.00509287,-0.010303831,-0.001609907,-0.001710997,-0.000250219,0.00163788,0.001539942,-0.005291939,-0.004615385,-0.001483019,-0.002260252,0.002166847,-6.33072E-05,-0.000966635,-0.001749016,-0.002504592,-0.000651324,-0.004051689,0.001213592,0.000775063,-0.007347796,-0.004817987
-0.001207729,0.002470356,0.003442341,0.001141444,0.003681219,0.002447148,-0.000285959,0.000400909,0.003549624,0.003359227,0.003435481,0.011610298,0.004436043,0.004311774,0.003825058,0.002493455,-0.001151742,0.000251699,0.003380826,0.003685126,0.0081571,0.006375228,0.009834566,0.002009962,0.007849618,0.00417223,-0.000240038,0.004824344,0.00511894,0.009076348,0.002728851,0.004674353,0.007883869,0.010257173,0.006919085,0.005497429,0.002163833,0.004307144,0.00437845,-0.01027027,0.005887939,0.005337245,0.000359177,0.003347841,0.002606995,0.008814372,-0.007272727,-0.007088019,0.006697215,-0.010758472
-0.003694747,-0.002957122,-0.003303475,-0.004085511,-0.003539026,-0.002237743,-0.002002288,0.012757147,0.002122241,-0.003347981,-0.001611043,-0.025948104,0.000696719,0.001321004,0.000862751,-0.002673797,-0.009512828,-0.006039255,-0.002527076,-0.002039776,-0.002697033,0,-0.008757361,-0.012122798,-0.009120721,-0.019777298,-0.006242497,0.0006894,-0.003295386,-0.022486772,-0.011009401,0.001861042,-0.009436305,-0.007062978,-0.005153655,-0.01005291,-0.012646514,-0.002514049,-0.007391964,0.008192245,-0.004556898,-0.005010866,-0.008547083,-0.002002002,-0.000650054,-0.005196712,0.008547009,-0.002119542,-0.004026611,0.012724307
0.002697053,0.006755643,0.006692587,0.00696432,0.006069999,0.005504961,0.00114646,0.010617952,0.008047438,0.006508503,0.010489687,-0.00068306,0.004413376,0.009564644,0.008332735,0.005424278,0.013969732,0.005063291,0.005127277,0.005416454,0.006911058,0.008597285,0.014394516,-0.000264854,0.018616196,0.005256019,0.009180962,0.007369043,0.006011422,-0.000541272,0.005378361,0.009829721,0.016169466,0.001926497,0.003453569,0.000534474,-0.005623243,0.01437954,0.01059767,-0.014626219,0.009319912,0.007588475,0.015214415,0.005767302,0.00957719,0.008647877,-0.018159806,-0.007994902,-0.004746001,-0.019007732
-0.006522762,-0.004746318,-0.003608965,-0.012126954,-0.004043646,-0.002703616,-0.001837962,-0.005155312,0.001960784,-0.003546099,-0.00139703,-0.007689679,-0.005782659,-0.004246978,0.000997364,-0.003782711,-0.009184845,0.001763224,0.004921083,0.003760927,0.003581021,-0.00538358,0.016067272,-0.00980219,-0.012183978,-0.001686625,-0.010533876,-0.003712524,-0.000298775,-0.006498781,0.003110226,-0.004522112,-0.011471568,0.005916285,0.003250478,-0.003027066,-0.009110902,-0.006867885,-0.003605102,-0.015393073,-0.003971685,0.00031587,0,-0.003753013,-0.000895586,0.015183545,0.009864365,-0.01335229,-0.003179089,0.006568144
0.001692162,0.002795593,0.00324077,0.005466577,0.003480054,0.003795324,-0.001600422,0.002820597,0.00363433,0.003558719,0.005597941,-0.002755295,0.003722334,0.001968504,0.003558466,0.003388733,-0.004634994,0.001508675,0.00698716,0.006075949,0.002378828,0.00405954,0.020394591,0.003745652,0.007503341,-0.004899476,0.004113235,0.003937191,0.00209205,0.000817661,0.004588863,0.001912535,0.007486898,0.008234083,0.006479893,-0.001428827,0.005072923,0.002189845,0.004124458,-0.020100503,0.005559888,0.002414711,0.004893964,-0.000320325,0.006878762,0.014602798,-0.006105006,-0.010998264,0,-0.002718869
-0.003784039,-0.00541161,-0.003673676,-0.004578405,-0.005779976,-0.002633178,-0.005745475,-0.002420199,-0.007103064,-0.003754693,-0.007356029,-0.021585218,-0.005561629,-0.004584152,-0.004904617,-0.003811547,-0.018335274,-0.005272408,-0.013106393,-0.012682436,-0.007119549,-0.005390836,-0.039032515,-0.010217681,-0.013466639,-0.012054329,-0.012048193,-0.007352672,0.001192962,-0.013071895,-0.008395062,-0.009286213,-0.009536785,-0.012833601,-0.007574323,0.003756036,-0.010410095,-0.005562506,-0.011344301,0.039316239,-0.007643232,-0.005494132,-0.014406926,-0.007676903,-0.01206234,-0.025146124,0.013513514,0.01901995,0,0.012300981
-0.003187954,0.004122012,0.004195804,0.007378306,0.004650862,-0.000812348,-0.000577868,0.007212642,0.002805443,0.004187605,0.00600703,-0.016590187,0.002564313,0.004605263,0.002933329,0.004608295,0.014230655,0.001766784,0.005889069,0.005403201,0.003884075,0.003617886,0.017935192,0.004219031,0.009927611,-0.003265166,0.013414634,0.008118081,0.006255585,-0.004139073,0.004233068,0.001132485,0.009378517,0.00384104,0.003816066,-0.001603706,0.015301243,0.00722091,0.001329487,-0.018092105,0.007197872,-0.002301092,3.0746E-05,-0.00938446,-0.000756348,0.013699215,-0.010909091,-0.009474591,0,-0.011612875
0.029123571,0.026929392,0.025512788,0.020165509,0.029254806,0.026084011,0.008962128,0.015103183,0.010071339,0.025646372,0.009755952,-0.000897344,0.017432006,0.002946955,0.009379663,0.029382594,0.01870798,0.011337868,0.020909254,0.020077063,0.017857143,0.005990072,0.061297009,0.012514526,0.078844972,-0.002068966,0.023345367,0.015617374,0.004144464,0.008312552,0.007686586,0.018238731,0.058102081,0.027667403,0.014255845,-0.002143495,0.021978022,0.006758639,0.015058965,-0.063651591,0.018773467,0.006598606,0.003610346,0.001663781,-0.00216263,0.060979205,-0.078431373,-0.062608696,-0.001417434,-0.063215259
0.002248083,0.002238567,0.003271807,-0.002144522,0.004497751,0.003895675,-0.001146132,-0.001475021,0.00083091,0.0030494,-0.000789515,-0.00215556,-0.000684782,-0.001632387,-0.002463921,0.002529206,0.005451937,-0.000996512,0.00269179,0.000397614,-0.001461988,-0.003274699,0.009416853,-0.002383685,0.010535308,0.00552868,0.005174036,0.000240269,-0.003832547,0.000824402,-0.007135827,-0.006909146,0.008781173,0.005584992,0.001311844,0.009123608,-0.00030722,-0.010484928,-0.006164255,-0.007155635,-0.000737101,-0.002217069,-0.001735222,0.001694915,0.000433463,0.003143406,-0.010638298,-0.004638219,0.006387509,-0.000581734
0.003760391,0.004307594,0.004368693,0.00383106,0.004912935,0.006248356,0.003155479,0.005009634,0.00802546,0.005066883,0.010064396,0.017461746,0.002743304,0.004905167,0.005575159,0.003063431,0.013413242,0.014214464,0.007995331,0.009638315,0.004099561,0.002692998,0.022458711,0.00840708,0.01183432,0.016323024,0.010645765,0.006365602,0.006214856,0.017023613,0.005576208,0.00787667,0.011258124,0.009114212,0.012539772,0.006380716,0.005838967,0.013097866,0.015468401,-0.024624625,0.007868208,0.008420028,0.00789112,0.003722504,0.00584922,0.024650474,-0.012096774,-0.014072693,0.002820874,-0.010477299
-0.000328623,0.000158856,-0.000367579,-0.001489342,-0.000804505,0.003595006,-0.002001716,-0.00549591,-0.006863418,-0.001411575,-0.005665562,0.009377212,-0.000912698,-0.005206638,-0.003158116,-0.000538954,-0.015488595,-0.004425867,-0.003647522,-0.002657219,0.002041411,-0.006705461,-0.009326845,0.001140851,-0.000928247,0.014708369,-0.005208936,-0.00238692,-0.003529412,0.005399568,-0.013678373,-0.018196746,-0.005623781,-0.007479537,-0.020332717,-0.00211342,0.005499542,-0.013654852,-0.016905028,0.01046798,-0.002195657,-0.019360787,-0.009869315,-0.007080243,-0.000430756,0.003137823,-0.001360544,-0.013139238,0.000351617,0.005882353
-0.00190664,0.000476493,0.000735429,-0.003542463,0.000990958,0.000260518,-0.002578797,0.00353425,-0.000138217,0.001009693,0,-0.002278703,0.005249362,-0.006542362,0.000563222,0.000479329,-0.003718535,0.000493949,0.004939276,0.00473653,0.000873108,-0.010635326,0.013235093,-0.005259467,0.002136951,0.0014995,-0.00442169,-0.006579734,-0.001475797,-0.00349087,-0.012868566,0.005215786,0.002770083,-0.001421868,0.007924528,-0.002823862,-0.010635065,0.007923417,0.006777516,-0.013406459,0.000833741,0.000313381,-0.007624031,-0.01663837,-0.021762551,0.009143407,0,-0.011494253,0.000702988,-0.007602339
0.009617285,0.007937768,0.007961296,0.004677706,0.008909788,0.005795025,0.006894571,0.001088557,0.009745646,0.008271132,0.0064826,0.009662684,0.000908761,0.000987817,0.004151421,0.006647503,0.013494114,0.004937053,0.017693998,0.010999804,0.005484152,0.001175174,0.053326151,0.005111033,0.022807343,0.004159042,0.012622721,0.011319846,0.002660361,0.005119914,-0.013922288,0.006624557,0.020027624,0.013384593,0.006364657,0.001238938,0.00460688,0.003763991,0.017873942,-0.052501544,0.004326466,0.005482456,0,0.006906077,0.013138767,0.037274678,-0.021798365,-0.025193798,0.003512469,-0.01591043
0.003392706,0.002205072,0.00449602,0.002421082,0.004170244,0.005308474,0.003138374,-0.006268389,0.007719899,0.004201681,0.006247386,0.020880459,0.001133779,-0.000328947,0.00546563,0.004759355,-0.001699717,0.006632277,0.014147727,0.012920148,0.005390617,0.003184713,0.042572232,0.008679642,0.005620015,0.031809145,0.004155125,0.005239343,0.003242925,0.019302949,0.007187781,-0.005356596,0.010381404,0.029647323,0.011160714,0.003005126,0.009171507,-0.001100507,0.005914972,-0.042372881,0.005472961,0.001402088,0.00708278,0.004115226,0.005348233,0.023830376,-0.006963788,-0.030815109,0,-0.010179641
0.000585214,0.000471476,-0.000423396,-0.008360427,0.000427507,0.000965935,-0.004266212,-0.002252832,-0.002430413,-0.000398486,0,0.001704449,-0.0052113,-0.007897335,-0.002299812,-0.002842087,-0.009931896,-0.000488043,-0.000896409,-0.002014002,-0.00100676,-0.006802721,-0.002759044,-0.01781834,0.00225347,-0.001766217,-0.005517241,-0.00331675,-0.009991184,-0.004208311,-0.011341914,-0.011232497,-0.000781774,-0.008733624,-0.005334805,-0.007225943,-0.00605877,-0.005202565,-0.009099596,0.002722941,-0.002569177,-0.007165526,-0.005934066,-0.008538251,-0.007190355,-0.003432869,-0.004207574,0.009230769,-0.007885894,0.003024803
0.004029114,0.005497958,0.005809028,0.004028103,0.005127892,0.005018013,0.002856327,0.016257016,0.005992101,0.004983058,0.012995916,0.007827123,0.009338773,0.008623549,0.006077117,0.005047206,0.00114646,0.002929687,0.003196321,0.002306362,0.003938958,0.00913242,0.010083,0.004424779,0.016368378,0.012063696,0.003929727,0.007249822,0.005342832,0.004226096,0.012632122,0.010270775,0.008718006,0.013215859,0.004253745,-0.001491212,-0.002133496,0.008672341,0.00491796,-0.010862186,0.008105748,-0.00155752,0.01019235,0.00706166,0.010890873,0.00494513,-0.012676056,-0.009146341,-0.002282614,-0.010253317
-0.005242718,-0.007967505,-0.008903862,-0.011102818,-0.009535378,-0.009665856,-0.010538308,-0.013775154,-0.014349533,-0.008330028,-0.011489141,-0.007428668,-0.004738519,-0.013482407,-0.010553357,-0.007680492,-0.007729745,-0.011197663,-0.020011179,-0.019463087,-0.007938784,-0.014932127,-0.060867977,-0.005360352,-0.022652863,0.002542912,-0.010822012,-0.009767552,-0.002066726,-0.009205681,-0.012474542,-0.012939002,-0.018725762,-0.018206522,-0.02228361,-0.015129965,-0.005497862,-0.009893254,-0.017696992,0.059711736,-0.010927673,-0.018204645,-0.012496991,-0.011120233,-0.015513898,-0.03683984,0.022824536,0.033158974,-0.010254597,0.020109689
-6.5066E-05,0,0.00036421,0.00188697,6.13196E-05,-0.00155129,0.00115141,0.003282698,0.0021975,0.0008,0.00716793,-0.009865623,-0.000228021,-0.001333333,0.002455968,-0.000357228,0.001154068,0.000492368,0.006616473,0.005769043,-0.00318011,0,0.018990213,-0.003911717,-0.001901313,-0.000792644,0.000698324,0.001880313,0.00295858,-0.006902044,0.00167569,0.005149813,-0.000677507,0.00484362,0.002825391,0.00315913,-0.006142506,0.001999302,0.011666134,-0.016839378,0.00024325,-0.001918159,0.004432624,-0.00449327,0.005405997,0.01737995,-0.0013947,-0.008269385,0.002500893,-0.000298686
0.001236335,-0.000314961,-0.000182039,0.001789246,6.13158E-05,0.001359487,-0.001725129,0.001283121,0.001644511,-0.00039968,0.001538533,0.013399759,0.001133523,-0.008010681,-0.000209996,0.000476474,0.004322767,-0.003690945,0.002889846,0.004180439,0.000290023,-0.00597152,0.008141458,0.00560249,-0.000725689,0.019514517,0.004419632,0.003211227,-0.000294985,0.007751938,-0.002831038,0.001965533,0.00079096,-0.001652665,0.00150263,-0.013316538,0.004635352,0.000895914,0.003082522,-0.009222661,0.001157588,-0.000320307,0.001343778,-0.004082696,0.004199229,0.003582704,0.002793296,-0.012012012,-0.002494654,-0.003286525
